0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.100;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.100
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.000
0.000;0.005
